Station,Date & Time (Summer),Global radiation (W/m^2),Relative humidity (%),Temperature (ï¿½ï,Maximum 1 minute wind speed (m/s),Gust wind speed (m/s)
Yotvata,01/01/2016 14:00,102,43,14.8,6.6,8.2
Yotvata,02/01/2016 14:00,623,41,13.4,3.1,3.7
Yotvata,03/01/2016 14:00,557,32,16.8,2.1,2.4
Yotvata,04/01/2016 14:00,545,42,18.6,2.6,3.1
Yotvata,05/01/2016 14:00,536,34,20,1.3,1.7
Yotvata,06/01/2016 14:00,554,24,22.8,3.6,5
Yotvata,07/01/2016 14:00,493,23,23.4,5,7.5
Yotvata,08/01/2016 14:00,307,34,19.8,5.1,7.3
Yotvata,09/01/2016 14:00,273,42,20.3,5.9,7.4
Yotvata,10/01/2016 14:00,573,38,19.8,5.2,6.5
Yotvata,11/01/2016 14:00,583,43,18.9,3.6,4.8
Yotvata,12/01/2016 14:00,565,46,18.9,4.8,7.2
Yotvata,13/01/2016 14:00,580,41,20.9,3.5,5
Yotvata,14/01/2016 14:00,581,35,21.3,2.3,2.5
Yotvata,15/01/2016 14:00,586,41,20.7,5.8,8.4
Yotvata,16/01/2016 14:00,583,39,21,4.2,5.9
Yotvata,17/01/2016 14:00,594,33,23.1,3.1,3.7
Yotvata,18/01/2016 14:00,303,30,18.6,2.2,3
Yotvata,19/01/2016 14:00,500,32,17,4.7,5.8
Yotvata,20/01/2016 14:00,581,32,18.3,4.2,5.1
Yotvata,21/01/2016 14:00,625,42,17.4,4.7,6.1
Yotvata,22/01/2016 14:00,597,41,18.1,4.5,6.3
Yotvata,23/01/2016 14:00,290,49,17.4,1.9,2.8
Yotvata,24/01/2016 14:00,242,44,15,6,7.7
Yotvata,25/01/2016 14:00,168,37,13.7,4.1,5.5
Yotvata,26/01/2016 14:00,242,34,13.8,4,5.2
Yotvata,27/01/2016 14:00,248,59,10.3,1.9,2.4
Yotvata,28/01/2016 14:00,651,38,12.4,4.7,6.6
Yotvata,29/01/2016 14:00,657,25,15,7.1,9.1
Yotvata,30/01/2016 14:00,683,26,17.4,5.1,7.1
Yotvata,31/01/2016 14:00,666,27,17.2,5.6,6.7
Yotvata,01/02/2016 14:00,658,31,17.7,3.8,4.9
Yotvata,02/02/2016 14:00,650,38,18.2,2.7,4.6
Yotvata,03/02/2016 14:00,650,42,19.5,5.5,7.8
Yotvata,04/02/2016 14:00,631,16,24.5,2.6,3.1
Yotvata,05/02/2016 14:00,323,21,21.9,1.2,1.5
Yotvata,06/02/2016 14:00,692,36,19.7,4.6,5.3
Yotvata,07/02/2016 14:00,169,34,15.1,5.4,6.8
Yotvata,08/02/2016 14:00,695,38,17.3,4,5.6
Yotvata,09/02/2016 14:00,690,29,20.1,5.9,7.9
Yotvata,10/02/2016 14:00,357,49,17.4,2.9,3.4
Yotvata,11/02/2016 14:00,701,38,19.1,2.3,3.1
Yotvata,12/02/2016 14:00,712,32,21.5,4.2,4.9
Yotvata,13/02/2016 14:00,686,30,22.7,3,3.7
Yotvata,14/02/2016 14:00,730,25,24.9,5.4,7.6
Yotvata,15/02/2016 14:00,716,28,25.5,6.1,8.1
Yotvata,16/02/2016 14:00,722,23,27.4,6.2,8.2
Yotvata,17/02/2016 14:00,724,21,29,4.7,6
Yotvata,18/02/2016 14:00,448,16,28.9,5.6,7.1
Yotvata,19/02/2016 14:00,746,14,31.4,5.7,7.7
Yotvata,20/02/2016 14:00,746,40,22.5,4.6,6.4
Yotvata,21/02/2016 14:00,484,43,21.1,6.2,8
Yotvata,22/02/2016 14:00,35,51,16.5,1.8,2.5
Yotvata,23/02/2016 14:00,763,44,18.7,4.1,4.4
Yotvata,24/02/2016 14:00,776,32,23.5,2.1,2.7
Yotvata,25/02/2016 14:00,774,27,25.6,3.5,4.5
Yotvata,26/02/2016 14:00,769,28,26.3,3.8,4.8
Yotvata,27/02/2016 14:00,778,21,27.4,4.2,5.1
Yotvata,28/02/2016 14:00,771,33,25.5,4.9,6.3
Yotvata,29/02/2016 14:00,720,17,29.3,7.7,11.1
Yotvata,01/03/2016 14:00,778,14,31,5.2,6.8
Yotvata,02/03/2016 14:00,420,13,31,1,1.4
Yotvata,03/03/2016 14:00,254,45,23,2.8,3.4
Yotvata,04/03/2016 14:00,803,30,22.6,3.7,4.5
Yotvata,05/03/2016 14:00,803,26,24.3,3.8,4.2
Yotvata,06/03/2016 14:00,743,32,23.3,7.1,9.2
Yotvata,07/03/2016 14:00,802,25,26.1,4.1,5.6
Yotvata,08/03/2016 14:00,870,20,27.7,2.8,3.2
Yotvata,09/03/2016 14:00,812,15,29.5,6.4,9.9
Yotvata,10/03/2016 14:00,798,18,27.3,3.6,5.6
Yotvata,11/03/2016 14:00,819,22,27,6.6,10.4
Yotvata,12/03/2016 14:00,707,20,25.3,5.4,7.6
Yotvata,13/03/2016 14:00,305,21,28.8,5.4,7.8
Yotvata,14/03/2016 14:00,749,28,25.3,5.7,6.5
Yotvata,15/03/2016 14:00,656,24,23.8,7.3,9.3
Yotvata,16/03/2016 14:00,883,19,23,5.3,6.9
Yotvata,17/03/2016 14:00,996,35,21.5,4.5,5.5
Yotvata,18/03/2016 14:00,889,15,23.2,4.3,5.2
Yotvata,19/03/2016 14:00,848,20,26.2,3.1,3.9
Yotvata,20/03/2016 14:00,853,33,24.8,5.4,6.7
Yotvata,21/03/2016 14:00,892,24,22.3,3.5,4.7
Yotvata,22/03/2016 14:00,894,28,21.7,4.6,5.9
Yotvata,23/03/2016 14:00,817,20,27.3,5.9,7.6
Yotvata,24/03/2016 14:00,453,10,30,4.9,7.6
Yotvata,25/03/2016 14:00,791,17,28.1,6.8,8.1
Yotvata,26/03/2016 14:00,35,72,21,4.5,5.8
Yotvata,27/03/2016 14:00,353,55,24.3,3,3.8
Yotvata,28/03/2016 14:00,415,32,21.1,5.6,7
Yotvata,29/03/2016 14:00,915,32,19.6,4.7,5.6
Yotvata,30/03/2016 14:00,911,37,21.5,6,7.6
Yotvata,31/03/2016 14:00,901,37,23.3,6.6,9.4
Yotvata,01/04/2016 14:00,926,21,27.3,6.6,8.8
Yotvata,02/04/2016 14:00,929,11,30.8,3.8,4.9
Yotvata,03/04/2016 14:00,926,12,30.5,5.1,6.7
Yotvata,04/04/2016 14:00,922,16,30.4,3.5,5
Yotvata,05/04/2016 14:00,482,11,31.2,7,9.3
Yotvata,06/04/2016 14:00,872,21,30.8,3.8,5.6
Yotvata,07/04/2016 14:00,923,14,30.9,3.9,5.1
Yotvata,08/04/2016 14:00,825,9,33.3,3.1,3.8
Yotvata,09/04/2016 14:00,208,10,35.3,2.4,3
Yotvata,10/04/2016 14:00,132,21,33,4.5,6.5
Yotvata,11/04/2016 14:00,932,20,30,1.8,2.4
Yotvata,12/04/2016 14:00,974,28,25.1,6.6,8.7
Yotvata,13/04/2016 14:00,799,64,17.7,9.3,14
Yotvata,14/04/2016 14:00,968,40,23.2,4.2,5.1
Yotvata,15/04/2016 14:00,954,20,28.1,3.9,5.3
Yotvata,16/04/2016 14:00,928,17,32.1,4.5,6.4
Yotvata,17/04/2016 14:00,941,11,33.7,5.8,6.3
Yotvata,18/04/2016 14:00,952,14,31.2,5.8,7.9
Yotvata,19/04/2016 14:00,941,10,36.4,6.3,8.6
Yotvata,20/04/2016 14:00,940,6,38,3.7,4.2
Yotvata,21/04/2016 14:00,946,7,38.8,3.4,4
Yotvata,22/04/2016 14:00,929,9,35.7,4.5,5.3
Yotvata,23/04/2016 14:00,937,12,35.5,4.3,7.3
Yotvata,24/04/2016 14:00,930,9,36.8,3,4.1
Yotvata,25/04/2016 14:00,860,18,36.2,6.3,8.5
Yotvata,26/04/2016 14:00,668,10,37.9,8.8,12.1
Yotvata,27/04/2016 14:00,872,33,31.4,4.4,6.6
Yotvata,28/04/2016 14:00,980,27,27.3,7.2,9.6
Yotvata,29/04/2016 14:00,985,25,27.6,6,7.4
Yotvata,30/04/2016 14:00,951,22,31.4,3.9,5.4
Yotvata,01/05/2016 14:00,918,11,36.8,9.1,11.6
Yotvata,02/05/2016 14:00,930,18,33.6,3.4,4.6
Yotvata,03/05/2016 14:00,925,15,37.1,3.8,5.2
Yotvata,04/05/2016 14:00,674,34,28.3,5,6.2
Yotvata,05/05/2016 14:00,960,20,29.7,4,5.9
Yotvata,06/05/2016 14:00,894,23,28.8,2.2,3.1
Yotvata,07/05/2016 14:00,958,25,28.7,2.6,3.9
Yotvata,08/05/2016 14:00,923,21,27.9,3.8,4.8
Yotvata,09/05/2016 14:00,694,18,31.5,3,3.4
Yotvata,10/05/2016 14:00,927,15,33.4,7.3,9.9
Yotvata,11/05/2016 14:00,966,21,30.3,4.3,5.8
Yotvata,12/05/2016 14:00,985,16,31.9,5.5,6.8
Yotvata,13/05/2016 14:00,910,10,35.3,5.1,7.4
Yotvata,14/05/2016 14:00,916,13,40.9,5.9,7.1
Yotvata,15/05/2016 14:00,967,9,43.7,3.2,4.2
Yotvata,16/05/2016 14:00,921,9,43.6,2.6,3.3
Yotvata,17/05/2016 14:00,913,24,37,6.7,9.2
Yotvata,18/05/2016 14:00,905,27,32.8,3.8,4.7
Yotvata,19/05/2016 14:00,1002,18,29.2,5.4,6
Yotvata,20/05/2016 14:00,995,17,30.4,6.7,8.3
Yotvata,21/05/2016 14:00,951,21,32.3,5.2,6.9
Yotvata,22/05/2016 14:00,947,13,37.6,1.2,1.8
Yotvata,23/05/2016 14:00,992,16,32.3,7,8.8
Yotvata,24/05/2016 14:00,971,24,28.3,4.3,5.1
Yotvata,25/05/2016 14:00,989,19,31,4.4,6
Yotvata,26/05/2016 14:00,967,7,37.6,4.1,6
Yotvata,27/05/2016 14:00,980,18,29.8,3.6,5.7
Yotvata,28/05/2016 14:00,969,20,29.9,2.8,3.5
Yotvata,29/05/2016 14:00,976,27,29.6,4.9,5.8
Yotvata,30/05/2016 14:00,986,18,31.6,5.5,8.6
Yotvata,31/05/2016 14:00,988,17,33.5,6.4,8
Yotvata,01/06/2016 14:00,957,8,38.7,3.3,3.8
Yotvata,02/06/2016 14:00,959,12,36.4,5.7,7.8
Yotvata,03/06/2016 14:00,919,11,39.3,4.7,6.4
Yotvata,04/06/2016 14:00,943,6,43.7,2.6,3.3
Yotvata,05/06/2016 14:00,283,5,44.2,7.6,10.9
Yotvata,06/06/2016 14:00,975,10,37.7,4.1,6.1
Yotvata,07/06/2016 14:00,946,9,39.1,4.3,5.3
Yotvata,08/06/2016 14:00,254,6,41.6,9.2,13.9
Yotvata,09/06/2016 14:00,950,18,34.6,5.6,6.4
Yotvata,10/06/2016 14:00,989,15,32,4,5.5
Yotvata,11/06/2016 14:00,966,15,33.6,4.4,5.5
Yotvata,12/06/2016 14:00,932,16,35.7,4.4,5.2
Yotvata,13/06/2016 14:00,938,11,40,4.9,5.9
Yotvata,14/06/2016 14:00,939,9,40.8,4.3,5.3
Yotvata,15/06/2016 14:00,931,8,42.9,3.8,4.5
Yotvata,16/06/2016 14:00,1000,22,33.7,5,8.3
Yotvata,17/06/2016 14:00,975,26,34.5,5.4,7.7
Yotvata,18/06/2016 14:00,978,18,36.6,4.6,5.6
Yotvata,19/06/2016 14:00,977,11,40.1,2.8,3.2
Yotvata,20/06/2016 14:00,958,11,41.2,3.4,3.8
Yotvata,21/06/2016 14:00,971,13,38.9,5.1,7
Yotvata,22/06/2016 14:00,965,14,39.8,5.6,8.4
Yotvata,23/06/2016 14:00,962,11,40.3,5.1,7
Yotvata,24/06/2016 14:00,952,15,40.2,6.2,8
Yotvata,25/06/2016 14:00,945,13,40.6,6.1,8.2
Yotvata,26/06/2016 14:00,957,11,40.8,6.5,8.4
Yotvata,27/06/2016 14:00,940,20,38.3,6.7,8.8
Yotvata,28/06/2016 14:00,961,31,33.8,4.2,5.2
Yotvata,29/06/2016 14:00,949,28,36.5,5.2,6.5
Yotvata,30/06/2016 14:00,972,16,38.1,3.3,4.5
Yotvata,01/07/2016 14:00,981,14,36.7,4.8,6.1
Yotvata,02/07/2016 14:00,994,16,36.2,4.6,5.6
Yotvata,03/07/2016 14:00,984,18,36.4,4.5,6.7
Yotvata,04/07/2016 14:00,975,19,36.9,4.6,5.5
Yotvata,05/07/2016 14:00,961,25,35.8,2.8,3.8
Yotvata,06/07/2016 14:00,970,17,37.9,3.7,4.9
Yotvata,07/07/2016 14:00,983,15,37.7,4,4.7
Yotvata,08/07/2016 14:00,959,20,37.5,3.5,3.5
Yotvata,09/07/2016 14:00,956,20,38.2,3,4.5
Yotvata,10/07/2016 14:00,958,17,38.9,2.1,2.7
Yotvata,11/07/2016 14:00,964,16,38.1,4.7,6.6
Yotvata,12/07/2016 14:00,955,16,39.2,4.3,6.2
Yotvata,13/07/2016 14:00,956,14,39.5,5.5,7
Yotvata,14/07/2016 14:00,957,13,38.8,5.2,6.9
Yotvata,15/07/2016 14:00,954,16,38.6,6.2,7.8
Yotvata,16/07/2016 14:00,966,11,38.6,4.7,6.2
Yotvata,17/07/2016 14:00,976,10,37.8,5.7,7.9
Yotvata,18/07/2016 14:00,945,30,35.7,5.8,7.3
Yotvata,19/07/2016 14:00,947,31,34.9,4.7,6.3
Yotvata,20/07/2016 14:00,935,26,37,4,4.8
Yotvata,21/07/2016 14:00,943,20,37.2,5.2,6.3
Yotvata,22/07/2016 14:00,944,20,38,5.3,7
Yotvata,23/07/2016 14:00,962,25,35.2,5.5,6.7
Yotvata,24/07/2016 14:00,989,20,35.2,4.6,6.8
Yotvata,25/07/2016 14:00,954,21,37.5,5,7.2
Yotvata,26/07/2016 14:00,944,13,38.8,4.6,5.5
Yotvata,27/07/2016 14:00,968,13,39.1,3.5,4.9
Yotvata,28/07/2016 14:00,950,24,37.1,6.8,10.1
Yotvata,29/07/2016 14:00,957,15,38,6.3,8.2
Yotvata,30/07/2016 14:00,927,31,37.5,3.8,5.4
Yotvata,31/07/2016 14:00,927,22,38.3,4.6,6.4
Yotvata,01/08/2016 14:00,915,22,39.5,4.9,7.6
Yotvata,02/08/2016 14:00,896,27,38.9,6.1,7.4
Yotvata,03/08/2016 14:00,897,16,39.1,5.1,5.8
Yotvata,04/08/2016 14:00,898,19,38.5,4.2,5.7
Yotvata,05/08/2016 14:00,935,14,38.4,3.4,4.1
Yotvata,06/08/2016 14:00,959,14,36.9,2.3,3.3
Yotvata,07/08/2016 14:00,985,11,37.8,4.6,6.2
Yotvata,08/08/2016 14:00,938,32,35.9,6.3,9
Yotvata,09/08/2016 14:00,935,27,37,6.8,9.2
Yotvata,10/08/2016 14:00,925,29,37.4,4.6,6.3
Yotvata,11/08/2016 14:00,925,31,36.5,3.6,5.4
Yotvata,12/08/2016 14:00,922,28,36.5,4.3,5.4
Yotvata,13/08/2016 14:00,920,23,37.3,5.8,7.3
Yotvata,14/08/2016 14:00,934,18,37.5,4.3,5.5
Yotvata,15/08/2016 14:00,924,31,36,4.9,7.4
Yotvata,16/08/2016 14:00,938,28,34.3,4,5.5
Yotvata,17/08/2016 14:00,922,26,34.3,4.7,6.7
Yotvata,18/08/2016 14:00,931,29,35,6,7.3
Yotvata,19/08/2016 14:00,925,24,36.9,5.4,7
Yotvata,20/08/2016 14:00,914,23,37.5,5.4,7.7
Yotvata,21/08/2016 14:00,907,21,37.6,4.1,5.3
Yotvata,22/08/2016 14:00,908,16,37.6,3.7,4.8
Yotvata,23/08/2016 14:00,897,24,36.5,5.2,7.1
Yotvata,24/08/2016 14:00,890,29,36.2,5.3,6.8
Yotvata,25/08/2016 14:00,884,30,35.8,5,6.4
Yotvata,26/08/2016 14:00,864,26,36.1,5.3,7.5
Yotvata,27/08/2016 14:00,851,32,35.7,6.8,9.3
Yotvata,28/08/2016 14:00,849,35,34.8,6.5,9.4
Yotvata,29/08/2016 14:00,833,35,34.7,6.3,8.4
Yotvata,30/08/2016 14:00,828,39,34.7,5.6,8.2
Yotvata,31/08/2016 14:00,842,41,34.1,5.4,7.5
Yotvata,01/09/2016 14:00,845,38,33.9,4.5,6.1
Yotvata,02/09/2016 14:00,882,28,34,4.9,5.5
Yotvata,03/09/2016 14:00,894,24,34.7,3.6,4.7
Yotvata,04/09/2016 14:00,882,22,35.4,2.5,3.2
Yotvata,05/09/2016 14:00,869,20,36.7,4,4.7
Yotvata,06/09/2016 14:00,864,24,35,4.4,5.6
Yotvata,07/09/2016 14:00,877,26,33.7,6.5,8.8
Yotvata,08/09/2016 14:00,855,32,33.5,6.2,8.2
Yotvata,09/09/2016 14:00,851,33,35.2,5.6,6.9
Yotvata,10/09/2016 14:00,854,19,37.7,5.2,6.7
Yotvata,11/09/2016 14:00,862,12,38.9,6.7,9.4
Yotvata,12/09/2016 14:00,836,25,35.6,6.3,9.4
Yotvata,13/09/2016 14:00,819,33,34,6.1,7.6
Yotvata,14/09/2016 14:00,830,27,34.7,5.6,9.1
Yotvata,15/09/2016 14:00,830,24,35.4,7.2,8.9
Yotvata,16/09/2016 14:00,829,28,34.5,4.5,5.7
Yotvata,17/09/2016 14:00,841,24,33.4,5.3,6.7
Yotvata,18/09/2016 14:00,825,28,33.5,6.1,7.7
Yotvata,19/09/2016 14:00,827,24,33.8,6.6,8.1
Yotvata,20/09/2016 14:00,817,21,35.8,6.9,9.5
Yotvata,21/09/2016 14:00,823,18,37.7,4.2,6.3
Yotvata,22/09/2016 14:00,799,20,37.1,4.3,6.2
Yotvata,23/09/2016 14:00,805,34,32,4.7,6.7
Yotvata,24/09/2016 14:00,796,31,32.8,5.5,7.7
Yotvata,25/09/2016 14:00,784,27,32.5,4.9,6.1
Yotvata,26/09/2016 14:00,789,35,31.2,5.3,6.3
Yotvata,27/09/2016 14:00,797,30,31,4.9,6.6
Yotvata,28/09/2016 14:00,796,32,31.2,6.1,8.4
Yotvata,29/09/2016 14:00,779,35,31.5,6.4,7.8
Yotvata,30/09/2016 14:00,776,22,31.9,6.7,8.3
Yotvata,01/10/2016 14:00,763,21,33.3,5.7,8.1
Yotvata,02/10/2016 14:00,762,7,38.5,5.2,5.7
Yotvata,03/10/2016 14:00,751,6,38.7,4.1,4.6
Yotvata,04/10/2016 14:00,745,21,34.4,4.8,5
Yotvata,05/10/2016 14:00,745,26,32.5,4.8,6.9
Yotvata,06/10/2016 14:00,749,26,32.5,5.1,6.2
Yotvata,07/10/2016 14:00,731,34,31.1,4.9,6.5
Yotvata,08/10/2016 14:00,723,38,30,4.1,6.1
Yotvata,09/10/2016 14:00,724,31,31.3,4.9,6.7
Yotvata,10/10/2016 14:00,701,32,31.6,5.5,7.3
Yotvata,11/10/2016 14:00,698,29,31.3,6.1,8
Yotvata,12/10/2016 14:00,707,25,31.9,4.9,6.6
Yotvata,13/10/2016 14:00,707,20,34.8,5.2,6.7
Yotvata,14/10/2016 14:00,700,12,36.6,3.2,4
Yotvata,15/10/2016 14:00,697,27,32.6,4.3,5.8
Yotvata,16/10/2016 14:00,681,23,32.4,4,5.5
Yotvata,17/10/2016 14:00,682,33,31.5,4.1,5.2
Yotvata,18/10/2016 14:00,688,29,31.3,4.1,5.3
Yotvata,19/10/2016 14:00,678,35,30.1,3.9,5.5
Yotvata,20/10/2016 14:00,672,36,29.6,5.9,8
Yotvata,21/10/2016 14:00,649,32,29.6,5.8,7.8
Yotvata,22/10/2016 14:00,651,33,29.3,6.9,8.9
Yotvata,23/10/2016 14:00,533,37,27.9,5.4,7.1
Yotvata,24/10/2016 14:00,668,34,28.9,5.4,6.7
Yotvata,25/10/2016 14:00,641,35,29.1,6,7.7
Yotvata,26/10/2016 14:00,628,34,29.8,4.1,6.4
Yotvata,27/10/2016 14:00,99,21,32.3,6.8,7.9
Yotvata,28/10/2016 14:00,609,46,27.8,1.9,2.3
Yotvata,29/10/2016 14:00,621,48,27.8,4.3,6.1
Yotvata,30/10/2016 14:00,602,42,28.6,4.5,5.3
Yotvata,31/10/2016 14:00,611,50,26.9,4.5,6.2
Yotvata,01/11/2016 14:00,570,38,27.7,2.9,3.7
Yotvata,02/11/2016 14:00,588,41,23.4,3.6,4.2
Yotvata,03/11/2016 14:00,602,27,27,5.1,8
Yotvata,04/11/2016 14:00,594,39,25.9,4,5.4
Yotvata,05/11/2016 14:00,595,39,25,4.7,5.8
Yotvata,06/11/2016 14:00,605,39,24.9,3.9,4.9
Yotvata,07/11/2016 14:00,603,34,26.4,4.5,6
Yotvata,08/11/2016 14:00,595,27,27.3,4.5,6.4
Yotvata,09/11/2016 14:00,587,19,29,3.1,3.9
Yotvata,10/11/2016 14:00,575,15,31.5,1.8,2.3
Yotvata,11/11/2016 14:00,537,36,27.8,5.2,7.3
Yotvata,12/11/2016 14:00,526,40,27.6,3.8,4.7
Yotvata,13/11/2016 14:00,581,31,29.4,4.2,5.2
Yotvata,14/11/2016 14:00,520,44,27.4,5.4,6.9
Yotvata,15/11/2016 14:00,552,44,27.2,3.2,4.5
Yotvata,16/11/2016 14:00,518,47,24.7,3.1,4.2
Yotvata,17/11/2016 14:00,563,44,23.7,5.7,7.1
Yotvata,18/11/2016 14:00,525,40,23.7,5,6.4
Yotvata,19/11/2016 14:00,430,29,25.8,4.6,6.9
Yotvata,20/11/2016 14:00,306,28,24.5,4.8,7.2
Yotvata,21/11/2016 14:00,516,13,27.7,5.6,7.4
Yotvata,22/11/2016 14:00,382,14,25.2,7.2,9.3
Yotvata,23/11/2016 14:00,536,12,24.2,8.1,9.9
Yotvata,24/11/2016 14:00,502,10,23.1,9.3,10.7
Yotvata,25/11/2016 14:00,491,4,21.3,5.1,6.2
Yotvata,26/11/2016 14:00,517,8,19.5,5.1,6.8
Yotvata,27/11/2016 14:00,541,11,20.5,6.5,9.6
Yotvata,28/11/2016 14:00,510,30,24,6.9,8.2
Yotvata,29/11/2016 14:00,146,44,20.9,3.8,4.8
Yotvata,30/11/2016 14:00,354,29,25.8,5.8,9.7
Yotvata,01/12/2016 14:00,399,31,24.5,3.3,4.1
Yotvata,02/12/2016 14:00,378,36,19.9,3.8,5.5
Yotvata,03/12/2016 14:00,417,33,21.2,3.6,4.9
Yotvata,04/12/2016 14:00,309,41,20.2,4.7,6.5
Yotvata,05/12/2016 14:00,525,39,20.5,3.5,4.4
Yotvata,06/12/2016 14:00,498,41,20.8,4.8,6.6
Yotvata,07/12/2016 14:00,507,33,21.2,6.9,9.4
Yotvata,08/12/2016 14:00,519,34,20.6,4.8,7
Yotvata,09/12/2016 14:00,525,33,18.5,6.8,9.2
Yotvata,10/12/2016 14:00,543,34,17.9,4.2,6.4
Yotvata,11/12/2016 14:00,538,35,19.8,4.6,5.9
Yotvata,12/12/2016 14:00,541,34,20.3,2.2,2.6
Yotvata,13/12/2016 14:00,511,38,20.8,2.7,3.6
Yotvata,14/12/2016 14:00,206,38,17.5,5.9,8.5
Yotvata,15/12/2016 14:00,377,37,16.3,1.8,2.6
Yotvata,16/12/2016 14:00,518,31,18.1,3.3,4.6
Yotvata,17/12/2016 14:00,515,39,19.1,4.8,5.8
Yotvata,18/12/2016 14:00,493,47,18.8,3,3.6
Yotvata,19/12/2016 14:00,537,49,17.4,3.3,3.8
Yotvata,20/12/2016 14:00,542,39,15.2,4.6,6.8
Yotvata,21/12/2016 14:00,541,38,15.7,2.5,2.8
Yotvata,22/12/2016 14:00,516,41,17,3.3,4.5
Yotvata,23/12/2016 14:00,70,54,15,4.5,5.3
Yotvata,24/12/2016 14:00,222,67,16,5.6,6.6
Yotvata,25/12/2016 14:00,541,43,15.9,3.5,3.7
Yotvata,26/12/2016 14:00,530,43,17.4,2.6,3.2
Yotvata,27/12/2016 14:00,140,36,17,6.9,9.2
Yotvata,28/12/2016 14:00,550,37,16.7,4.9,5.9
Yotvata,29/12/2016 14:00,542,39,16.9,2.7,3.4
Yotvata,30/12/2016 14:00,549,40,18.1,2.3,2.7
Yotvata,31/12/2016 14:00,551,34,16.9,1.9,2.3
Yotvata,01/01/2017 14:00,200,45,13.3,3.8,5.3
Yotvata,02/01/2017 14:00,565,44,15.2,3.3,4.1
Yotvata,03/01/2017 14:00,498,27,17.6,4.9,7.6
Yotvata,04/01/2017 14:00,568,39,16.7,3.7,5.2
Yotvata,05/01/2017 14:00,505,21,20.3,2.1,2.4
Yotvata,06/01/2017 14:00,560,26,20.3,4,5
Yotvata,07/01/2017 14:00,539,28,18.8,2.3,3
Yotvata,08/01/2017 14:00,530,36,15.5,3.3,4.2
Yotvata,09/01/2017 14:00,565,28,16.8,3.7,4.9
Yotvata,10/01/2017 14:00,581,28,17.1,2.3,3.2
Yotvata,11/01/2017 14:00,587,30,17.5,6.6,8.5
Yotvata,12/01/2017 14:00,582,31,17.6,3.4,4.4
Yotvata,13/01/2017 14:00,578,43,17.9,4.2,5.4
Yotvata,14/01/2017 14:00,543,41,18.3,5.7,7.1
Yotvata,15/01/2017 14:00,405,44,19.2,2.6,3
Yotvata,16/01/2017 14:00,487,41,19,5.7,7.1
Yotvata,17/01/2017 14:00,593,36,20.4,6.6,9.2
Yotvata,18/01/2017 14:00,542,33,20.6,3.4,4.4
Yotvata,19/01/2017 14:00,605,44,19.2,5.1,6.7
Yotvata,20/01/2017 14:00,444,44,18.1,6.4,9
Yotvata,21/01/2017 14:00,619,39,18.6,4.5,6.8
Yotvata,22/01/2017 14:00,609,40,18.4,6,8.1
Yotvata,23/01/2017 14:00,622,33,17.9,4.4,5.2
Yotvata,24/01/2017 14:00,575,24,20.1,3.5,4.1
Yotvata,25/01/2017 14:00,381,20,23.6,2.1,2.5
Yotvata,26/01/2017 14:00,92,62,17.1,2.5,3.4
Yotvata,27/01/2017 14:00,211,47,15.7,2.6,3.9
Yotvata,28/01/2017 14:00,665,38,15.2,6.3,8.1
Yotvata,29/01/2017 14:00,657,37,16,2.8,4.3
Yotvata,30/01/2017 14:00,646,36,15.7,3.7,5.1
Yotvata,31/01/2017 14:00,603,40,16.5,3.1,4.3
Yotvata,01/02/2017 14:00,446,68,12.6,2.8,3
Yotvata,02/02/2017 14:00,678,32,14.6,4.6,5.8
Yotvata,03/02/2017 14:00,690,21,17.3,5.7,7.3
Yotvata,04/02/2017 14:00,632,19,18.2,6.9,9.3
Yotvata,05/02/2017 14:00,690,17,18.2,4.3,5.8
Yotvata,06/02/2017 14:00,674,27,19.2,6,7.4
Yotvata,07/02/2017 14:00,643,9,25.8,5.5,7.5
Yotvata,08/02/2017 14:00,665,14,23,3.5,4.5
Yotvata,09/02/2017 14:00,657,35,20.4,5.9,7.2
Yotvata,10/02/2017 14:00,677,28,21.3,6.3,7.6
Yotvata,11/02/2017 14:00,679,39,20,3,4.3
Yotvata,12/02/2017 14:00,732,36,19.1,3.4,4
Yotvata,13/02/2017 14:00,348,47,17.4,4.1,5.9
Yotvata,14/02/2017 14:00,749,30,17.4,3.4,4.6
Yotvata,15/02/2017 14:00,550,33,16.2,5.7,6.6
Yotvata,16/02/2017 14:00,140,44,14.4,6.5,9
Yotvata,17/02/2017 14:00,745,32,14.1,5.1,8.2
Yotvata,18/02/2017 14:00,747,26,17,2.8,3.3
Yotvata,19/02/2017 14:00,764,8,21.1,2.3,3.3
Yotvata,20/02/2017 14:00,768,14,19.7,4.8,6.1
Yotvata,21/02/2017 14:00,762,30,18.5,4,5.4
Yotvata,22/02/2017 14:00,185,43,17.1,3.6,4.3
Yotvata,23/02/2017 14:00,715,39,19.3,5.2,6.9
Yotvata,24/02/2017 14:00,740,31,22.3,6.6,8.5
Yotvata,25/02/2017 14:00,765,12,25.6,6.1,7.4
Yotvata,26/02/2017 14:00,778,11,26.1,4,5.4
Yotvata,27/02/2017 14:00,821,10,27.9,3.1,4.1
Yotvata,28/02/2017 14:00,300,12,27.6,2,2.3
Yotvata,01/03/2017 14:00,679,27,23.9,3.3,4.2
Yotvata,02/03/2017 14:00,756,40,22.7,3.7,4.4
Yotvata,03/03/2017 14:00,754,34,23,4.2,5.7
